distance,duration,count
18.747500000000002,569.5337499999999,2.0
18.747500000000002,581.5235833333334,5.0
18.747500000000002,593.5134166666667,3.0
18.747500000000002,605.50325,1.0
18.747500000000002,617.4930833333333,2.0
18.747500000000002,629.4829166666666,1.0
18.747500000000002,641.47275,3.0
18.747500000000002,653.4625833333333,3.0
18.747500000000002,677.44225,2.0
18.747500000000002,689.4320833333334,1.0
18.747500000000002,713.41175,4.0
18.747500000000002,725.4015833333333,1.0
18.747500000000002,749.38125,2.0
18.747500000000002,773.3609166666666,1.0
18.747500000000002,821.32025,1.0
18.747500000000002,857.28975,1.0
18.747500000000002,1073.10675,1.0
18.747500000000002,1109.07625,1.0
18.747500000000002,1121.0660833333332,1.0
18.747500000000002,1145.0457499999998,1.0
20.246500000000005,29.991249999999997,1.0
20.246500000000005,41.98108333333333,14.0
20.246500000000005,53.97091666666667,72.0
20.246500000000005,65.96074999999999,267.0
20.246500000000005,77.95058333333333,8861.0
20.246500000000005,89.94041666666666,45565.0
20.246500000000005,101.93025,50435.0
20.246500000000005,113.92008333333334,32378.0
20.246500000000005,125.90991666666667,16598.0
20.246500000000005,137.89975,7220.0
20.246500000000005,149.88958333333335,3771.0
20.246500000000005,161.87941666666666,2024.0
20.246500000000005,173.86925000000002,1247.0
20.246500000000005,185.85908333333333,862.0
20.246500000000005,197.8489166666667,586.0
20.246500000000005,209.83875,435.0
20.246500000000005,221.82858333333337,324.0
20.246500000000005,233.81841666666668,248.0
20.246500000000005,245.80825000000002,196.0
20.246500000000005,257.79808333333335,152.0
20.246500000000005,269.78791666666666,125.0
20.246500000000005,281.77774999999997,97.0
20.246500000000005,293.7675833333333,55.0
20.246500000000005,305.75741666666664,58.0
20.246500000000005,317.74725,42.0
20.246500000000005,329.7370833333333,35.0
20.246500000000005,341.7269166666666,35.0
20.246500000000005,353.71675,27.0
20.246500000000005,365.70658333333336,26.0
20.246500000000005,377.69641666666666,19.0
20.246500000000005,389.68625,17.0
20.246500000000005,401.6760833333333,17.0
20.246500000000005,413.66591666666665,6.0
20.246500000000005,425.65575,11.0
20.246500000000005,437.6455833333333,14.0
20.246500000000005,449.63541666666663,8.0
20.246500000000005,461.62525,7.0
20.246500000000005,473.61508333333336,4.0
20.246500000000005,485.60491666666667,4.0
20.246500000000005,497.59475,5.0
20.246500000000005,509.5845833333333,3.0
20.246500000000005,521.5744166666666,8.0
20.246500000000005,533.56425,2.0
20.246500000000005,545.5540833333333,4.0
20.246500000000005,557.5439166666666,2.0
20.246500000000005,569.5337499999999,3.0
20.246500000000005,581.5235833333334,2.0
20.246500000000005,605.50325,2.0
20.246500000000005,629.4829166666666,2.0
20.246500000000005,641.47275,4.0
20.246500000000005,653.4625833333333,1.0
20.246500000000005,665.4524166666666,1.0
20.246500000000005,677.44225,1.0
20.246500000000005,689.4320833333334,1.0
20.246500000000005,701.4219166666667,1.0
20.246500000000005,713.41175,1.0
20.246500000000005,773.3609166666666,2.0
20.246500000000005,821.32025,2.0
20.246500000000005,833.3100833333333,1.0
20.246500000000005,869.2795833333333,1.0
20.246500000000005,881.2694166666666,1.0
20.246500000000005,1049.1270833333333,1.0
21.745500000000003,41.98108333333333,1.0
21.745500000000003,53.97091666666667,14.0
21.745500000000003,65.96074999999999,200.0
21.745500000000003,77.95058333333333,4337.0
21.745500000000003,89.94041666666666,31488.0
21.745500000000003,101.93025,61560.0
21.745500000000003,113.92008333333334,55995.0
21.745500000000003,125.90991666666667,34164.0
21.745500000000003,137.89975,16446.0
21.745500000000003,149.88958333333335,8603.0
21.745500000000003,161.87941666666666,4473.0
21.745500000000003,173.86925000000002,2585.0
21.745500000000003,185.85908333333333,1511.0
21.745500000000003,197.8489166666667,891.0
21.745500000000003,209.83875,628.0
21.745500000000003,221.82858333333337,425.0
21.745500000000003,233.81841666666668,369.0
21.745500000000003,245.80825000000002,258.0
21.745500000000003,257.79808333333335,209.0
21.745500000000003,269.78791666666666,153.0
21.745500000000003,281.77774999999997,106.0
21.745500000000003,293.7675833333333,86.0
21.745500000000003,305.75741666666664,86.0
21.745500000000003,317.74725,58.0
21.745500000000003,329.7370833333333,41.0
21.745500000000003,341.7269166666666,32.0
21.745500000000003,353.71675,27.0
21.745500000000003,365.70658333333336,29.0
21.745500000000003,377.69641666666666,31.0
21.745500000000003,389.68625,16.0
21.745500000000003,401.6760833333333,7.0
21.745500000000003,413.66591666666665,12.0
21.745500000000003,425.65575,20.0
21.745500000000003,437.6455833333333,9.0
21.745500000000003,449.63541666666663,15.0
21.745500000000003,461.62525,12.0
21.745500000000003,473.61508333333336,9.0
21.745500000000003,485.60491666666667,6.0
21.745500000000003,497.59475,5.0
21.745500000000003,509.5845833333333,13.0
21.745500000000003,521.5744166666666,3.0
21.745500000000003,533.56425,3.0
21.745500000000003,545.5540833333333,3.0
21.745500000000003,557.5439166666666,1.0
21.745500000000003,569.5337499999999,4.0
21.745500000000003,581.5235833333334,1.0
21.745500000000003,593.5134166666667,3.0
21.745500000000003,605.50325,3.0
21.745500000000003,617.4930833333333,4.0
21.745500000000003,629.4829166666666,4.0
21.745500000000003,641.47275,2.0
21.745500000000003,653.4625833333333,1.0
21.745500000000003,665.4524166666666,1.0
21.745500000000003,677.44225,3.0
21.745500000000003,689.4320833333334,1.0
21.745500000000003,725.4015833333333,1.0
21.745500000000003,737.3914166666666,1.0
21.745500000000003,749.38125,2.0
21.745500000000003,761.3710833333333,1.0
21.745500000000003,821.32025,2.0
21.745500000000003,845.2999166666666,1.0
21.745500000000003,857.28975,1.0
21.745500000000003,1013.1575833333334,1.0
21.745500000000003,1025.1474166666667,1.0
23.244500000000002,53.97091666666667,5.0
23.244500000000002,65.96074999999999,32.0
23.244500000000002,77.95058333333333,382.0
23.244500000000002,89.94041666666666,7273.0
23.244500000000002,101.93025,26186.0
23.244500000000002,113.92008333333334,29533.0
23.244500000000002,125.90991666666667,22187.0
23.244500000000002,137.89975,11200.0
23.244500000000002,149.88958333333335,5738.0
23.244500000000002,161.87941666666666,3157.0
23.244500000000002,173.86925000000002,1851.0
23.244500000000002,185.85908333333333,1250.0
23.244500000000002,197.8489166666667,805.0
23.244500000000002,209.83875,551.0
23.244500000000002,221.82858333333337,422.0
23.244500000000002,233.81841666666668,310.0
23.244500000000002,245.80825000000002,268.0
23.244500000000002,257.79808333333335,211.0
23.244500000000002,269.78791666666666,155.0
23.244500000000002,281.77774999999997,116.0
23.244500000000002,293.7675833333333,98.0
23.244500000000002,305.75741666666664,84.0
23.244500000000002,317.74725,58.0
23.244500000000002,329.7370833333333,33.0
23.244500000000002,341.7269166666666,37.0
23.244500000000002,353.71675,29.0
23.244500000000002,365.70658333333336,37.0
23.244500000000002,377.69641666666666,22.0
23.244500000000002,389.68625,20.0
23.244500000000002,401.6760833333333,27.0
23.244500000000002,413.66591666666665,16.0
23.244500000000002,425.65575,15.0
23.244500000000002,437.6455833333333,14.0
23.244500000000002,449.63541666666663,11.0
23.244500000000002,461.62525,7.0
23.244500000000002,473.61508333333336,10.0
23.244500000000002,485.60491666666667,4.0
23.244500000000002,497.59475,2.0
23.244500000000002,509.5845833333333,4.0
23.244500000000002,521.5744166666666,3.0
23.244500000000002,533.56425,4.0
23.244500000000002,545.5540833333333,6.0
23.244500000000002,557.5439166666666,2.0
23.244500000000002,569.5337499999999,3.0
23.244500000000002,581.5235833333334,3.0
23.244500000000002,593.5134166666667,1.0
23.244500000000002,605.50325,3.0
23.244500000000002,617.4930833333333,2.0
23.244500000000002,629.4829166666666,1.0
23.244500000000002,641.47275,3.0
23.244500000000002,653.4625833333333,5.0
23.244500000000002,677.44225,1.0
23.244500000000002,689.4320833333334,1.0
23.244500000000002,701.4219166666667,1.0
23.244500000000002,725.4015833333333,1.0
23.244500000000002,737.3914166666666,1.0
23.244500000000002,893.25925,2.0
23.244500000000002,941.2185833333333,1.0
23.244500000000002,977.1880833333333,1.0
24.743500000000004,65.96074999999999,22.0
24.743500000000004,77.95058333333333,70.0
24.743500000000004,89.94041666666666,1905.0
24.743500000000004,101.93025,14410.0
24.743500000000004,113.92008333333334,27643.0
24.743500000000004,125.90991666666667,26902.0
24.743500000000004,137.89975,16843.0
24.743500000000004,149.88958333333335,9665.0
24.743500000000004,161.87941666666666,4901.0
24.743500000000004,173.86925000000002,2807.0
24.743500000000004,185.85908333333333,1765.0
24.743500000000004,197.8489166666667,1084.0
24.743500000000004,209.83875,709.0
24.743500000000004,221.82858333333337,487.0
24.743500000000004,233.81841666666668,368.0
24.743500000000004,245.80825000000002,300.0
24.743500000000004,257.79808333333335,245.0
24.743500000000004,269.78791666666666,177.0
24.743500000000004,281.77774999999997,139.0
24.743500000000004,293.7675833333333,101.0
24.743500000000004,305.75741666666664,88.0
24.743500000000004,317.74725,79.0
24.743500000000004,329.7370833333333,55.0
24.743500000000004,341.7269166666666,41.0
24.743500000000004,353.71675,41.0
24.743500000000004,365.70658333333336,47.0
24.743500000000004,377.69641666666666,23.0
24.743500000000004,389.68625,23.0
24.743500000000004,401.6760833333333,20.0
24.743500000000004,413.66591666666665,10.0
24.743500000000004,425.65575,11.0
24.743500000000004,437.6455833333333,10.0
24.743500000000004,449.63541666666663,11.0
24.743500000000004,461.62525,11.0
24.743500000000004,473.61508333333336,6.0
24.743500000000004,485.60491666666667,5.0
24.743500000000004,497.59475,7.0
24.743500000000004,509.5845833333333,8.0
24.743500000000004,521.5744166666666,3.0
24.743500000000004,533.56425,1.0
24.743500000000004,545.5540833333333,8.0
24.743500000000004,557.5439166666666,3.0
24.743500000000004,569.5337499999999,4.0
24.743500000000004,581.5235833333334,3.0
24.743500000000004,593.5134166666667,3.0
24.743500000000004,605.50325,1.0
24.743500000000004,629.4829166666666,4.0
24.743500000000004,641.47275,1.0
24.743500000000004,653.4625833333333,1.0
24.743500000000004,665.4524166666666,3.0
24.743500000000004,677.44225,2.0
24.743500000000004,701.4219166666667,2.0
24.743500000000004,713.41175,1.0
24.743500000000004,725.4015833333333,1.0
24.743500000000004,761.3710833333333,1.0
24.743500000000004,845.2999166666666,1.0
24.743500000000004,869.2795833333333,1.0
24.743500000000004,953.2084166666666,1.0
24.743500000000004,1037.13725,1.0
24.743500000000004,1193.0050833333335,1.0
26.242500000000003,65.96074999999999,5.0
26.242500000000003,77.95058333333333,52.0
26.242500000000003,89.94041666666666,339.0
26.242500000000003,101.93025,4501.0
26.242500000000003,113.92008333333334,15639.0
26.242500000000003,125.90991666666667,20829.0
26.242500000000003,137.89975,14949.0
26.242500000000003,149.88958333333335,10019.0
26.242500000000003,161.87941666666666,5461.0
26.242500000000003,173.86925000000002,2993.0
26.242500000000003,185.85908333333333,1937.0
26.242500000000003,197.8489166666667,1084.0
26.242500000000003,209.83875,758.0
26.242500000000003,221.82858333333337,565.0
26.242500000000003,233.81841666666668,408.0
26.242500000000003,245.80825000000002,254.0
26.242500000000003,257.79808333333335,205.0
26.242500000000003,269.78791666666666,209.0
26.242500000000003,281.77774999999997,149.0
26.242500000000003,293.7675833333333,117.0
26.242500000000003,305.75741666666664,99.0
26.242500000000003,317.74725,56.0
26.242500000000003,329.7370833333333,77.0
26.242500000000003,341.7269166666666,62.0
26.242500000000003,353.71675,54.0
26.242500000000003,365.70658333333336,36.0
26.242500000000003,377.69641666666666,25.0
26.242500000000003,389.68625,23.0
26.242500000000003,401.6760833333333,33.0
26.242500000000003,413.66591666666665,15.0
26.242500000000003,425.65575,18.0
26.242500000000003,437.6455833333333,12.0
26.242500000000003,449.63541666666663,8.0
26.242500000000003,461.62525,10.0
26.242500000000003,473.61508333333336,5.0
26.242500000000003,485.60491666666667,4.0
26.242500000000003,497.59475,7.0
26.242500000000003,509.5845833333333,6.0
26.242500000000003,521.5744166666666,8.0
26.242500000000003,533.56425,5.0
26.242500000000003,545.5540833333333,2.0
26.242500000000003,557.5439166666666,5.0
26.242500000000003,569.5337499999999,3.0
26.242500000000003,581.5235833333334,2.0
26.242500000000003,593.5134166666667,1.0
26.242500000000003,605.50325,5.0
26.242500000000003,629.4829166666666,1.0
26.242500000000003,641.47275,2.0
26.242500000000003,653.4625833333333,2.0
26.242500000000003,677.44225,2.0
26.242500000000003,689.4320833333334,1.0
26.242500000000003,701.4219166666667,1.0
26.242500000000003,713.41175,1.0
26.242500000000003,749.38125,1.0
26.242500000000003,761.3710833333333,1.0
26.242500000000003,821.32025,1.0
27.741500000000002,65.96074999999999,2.0
27.741500000000002,77.95058333333333,32.0
27.741500000000002,89.94041666666666,53.0
27.741500000000002,101.93025,932.0
27.741500000000002,113.92008333333334,5741.0
27.741500000000002,125.90991666666667,11647.0
27.741500000000002,137.89975,10701.0
27.741500000000002,149.88958333333335,8269.0
27.741500000000002,161.87941666666666,5403.0
27.741500000000002,173.86925000000002,3214.0
27.741500000000002,185.85908333333333,2055.0
27.741500000000002,197.8489166666667,1129.0
27.741500000000002,209.83875,735.0
27.741500000000002,221.82858333333337,531.0
27.741500000000002,233.81841666666668,378.0
27.741500000000002,245.80825000000002,260.0
27.741500000000002,257.79808333333335,237.0
27.741500000000002,269.78791666666666,184.0
27.741500000000002,281.77774999999997,165.0
27.741500000000002,293.7675833333333,156.0
27.741500000000002,305.75741666666664,98.0
27.741500000000002,317.74725,92.0
27.741500000000002,329.7370833333333,91.0
27.741500000000002,341.7269166666666,73.0
27.741500000000002,353.71675,66.0
27.741500000000002,365.70658333333336,44.0
27.741500000000002,377.69641666666666,35.0
27.741500000000002,389.68625,35.0
27.741500000000002,401.6760833333333,25.0
27.741500000000002,413.66591666666665,14.0
27.741500000000002,425.65575,13.0
27.741500000000002,437.6455833333333,19.0
27.741500000000002,449.63541666666663,13.0
27.741500000000002,461.62525,7.0
27.741500000000002,473.61508333333336,4.0
27.741500000000002,485.60491666666667,5.0
27.741500000000002,497.59475,5.0
27.741500000000002,509.5845833333333,5.0
27.741500000000002,521.5744166666666,7.0
27.741500000000002,533.56425,7.0
27.741500000000002,545.5540833333333,4.0
27.741500000000002,557.5439166666666,2.0
27.741500000000002,569.5337499999999,3.0
27.741500000000002,581.5235833333334,1.0
27.741500000000002,593.5134166666667,3.0
27.741500000000002,605.50325,4.0
27.741500000000002,617.4930833333333,3.0
27.741500000000002,629.4829166666666,6.0
27.741500000000002,641.47275,2.0
27.741500000000002,653.4625833333333,1.0
27.741500000000002,689.4320833333334,2.0
27.741500000000002,701.4219166666667,1.0
27.741500000000002,737.3914166666666,1.0
27.741500000000002,749.38125,1.0
27.741500000000002,977.1880833333333,1.0
27.741500000000002,1013.1575833333334,1.0
29.240500000000004,77.95058333333333,6.0
29.240500000000004,89.94041666666666,35.0
29.240500000000004,101.93025,220.0
29.240500000000004,113.92008333333334,2264.0
29.240500000000004,125.90991666666667,7561.0
29.240500000000004,137.89975,9453.0
29.240500000000004,149.88958333333335,8323.0
29.240500000000004,161.87941666666666,5839.0
29.240500000000004,173.86925000000002,4050.0
29.240500000000004,185.85908333333333,2506.0
29.240500000000004,197.8489166666667,1429.0
29.240500000000004,209.83875,963.0
29.240500000000004,221.82858333333337,665.0
29.240500000000004,233.81841666666668,419.0
29.240500000000004,245.80825000000002,341.0
29.240500000000004,257.79808333333335,264.0
29.240500000000004,269.78791666666666,201.0
29.240500000000004,281.77774999999997,157.0
29.240500000000004,293.7675833333333,135.0
29.240500000000004,305.75741666666664,123.0
29.240500000000004,317.74725,87.0
29.240500000000004,329.7370833333333,84.0
29.240500000000004,341.7269166666666,75.0
29.240500000000004,353.71675,55.0
29.240500000000004,365.70658333333336,33.0
29.240500000000004,377.69641666666666,41.0
29.240500000000004,389.68625,34.0
29.240500000000004,401.6760833333333,22.0
29.240500000000004,413.66591666666665,20.0
29.240500000000004,425.65575,18.0
29.240500000000004,437.6455833333333,16.0
29.240500000000004,449.63541666666663,10.0
29.240500000000004,461.62525,11.0
29.240500000000004,473.61508333333336,5.0
29.240500000000004,485.60491666666667,12.0
29.240500000000004,497.59475,3.0
29.240500000000004,509.5845833333333,5.0
29.240500000000004,521.5744166666666,4.0
29.240500000000004,533.56425,2.0
29.240500000000004,545.5540833333333,3.0
29.240500000000004,557.5439166666666,9.0
29.240500000000004,569.5337499999999,3.0
29.240500000000004,581.5235833333334,1.0
29.240500000000004,593.5134166666667,3.0
29.240500000000004,605.50325,1.0
29.240500000000004,629.4829166666666,2.0
29.240500000000004,641.47275,1.0
29.240500000000004,653.4625833333333,3.0
29.240500000000004,665.4524166666666,2.0
29.240500000000004,677.44225,3.0
29.240500000000004,689.4320833333334,2.0
29.240500000000004,701.4219166666667,3.0
29.240500000000004,737.3914166666666,2.0
29.240500000000004,761.3710833333333,1.0
29.240500000000004,797.3405833333334,2.0
29.240500000000004,809.3304166666667,1.0
29.240500000000004,833.3100833333333,1.0
30.739500000000007,53.97091666666667,1.0
30.739500000000007,65.96074999999999,2.0
30.739500000000007,77.95058333333333,2.0
30.739500000000007,89.94041666666666,19.0
30.739500000000007,101.93025,57.0
30.739500000000007,113.92008333333334,827.0
30.739500000000007,125.90991666666667,3958.0
30.739500000000007,137.89975,7345.0
30.739500000000007,149.88958333333335,8744.0
30.739500000000007,161.87941666666666,7086.0
30.739500000000007,173.86925000000002,5465.0
30.739500000000007,185.85908333333333,3817.0
30.739500000000007,197.8489166666667,2026.0
30.739500000000007,209.83875,1274.0
30.739500000000007,221.82858333333337,810.0
30.739500000000007,233.81841666666668,554.0
30.739500000000007,245.80825000000002,445.0
30.739500000000007,257.79808333333335,301.0
30.739500000000007,269.78791666666666,222.0
30.739500000000007,281.77774999999997,182.0
30.739500000000007,293.7675833333333,144.0
30.739500000000007,305.75741666666664,110.0
30.739500000000007,317.74725,104.0
30.739500000000007,329.7370833333333,96.0
30.739500000000007,341.7269166666666,69.0
30.739500000000007,353.71675,70.0
30.739500000000007,365.70658333333336,54.0
30.739500000000007,377.69641666666666,35.0
30.739500000000007,389.68625,41.0
30.739500000000007,401.6760833333333,27.0
30.739500000000007,413.66591666666665,24.0
30.739500000000007,425.65575,20.0
30.739500000000007,437.6455833333333,20.0
30.739500000000007,449.63541666666663,22.0
30.739500000000007,461.62525,10.0
30.739500000000007,473.61508333333336,14.0
30.739500000000007,485.60491666666667,10.0
30.739500000000007,497.59475,9.0
30.739500000000007,509.5845833333333,8.0
30.739500000000007,521.5744166666666,8.0
30.739500000000007,533.56425,8.0
30.739500000000007,545.5540833333333,3.0
30.739500000000007,557.5439166666666,6.0
30.739500000000007,569.5337499999999,2.0
30.739500000000007,581.5235833333334,1.0
30.739500000000007,593.5134166666667,1.0
30.739500000000007,605.50325,3.0
30.739500000000007,617.4930833333333,2.0
30.739500000000007,629.4829166666666,2.0
30.739500000000007,641.47275,4.0
30.739500000000007,653.4625833333333,1.0
30.739500000000007,665.4524166666666,2.0
30.739500000000007,689.4320833333334,1.0
30.739500000000007,701.4219166666667,1.0
30.739500000000007,713.41175,1.0
30.739500000000007,737.3914166666666,2.0
30.739500000000007,749.38125,1.0
30.739500000000007,785.35075,1.0
30.739500000000007,809.3304166666667,2.0
30.739500000000007,821.32025,1.0
30.739500000000007,833.3100833333333,1.0
32.2385,77.95058333333333,1.0
32.2385,89.94041666666666,8.0
32.2385,101.93025,16.0
32.2385,113.92008333333334,270.0
32.2385,125.90991666666667,2093.0
32.2385,137.89975,6148.0
32.2385,149.88958333333335,9317.0
32.2385,161.87941666666666,9194.0
32.2385,173.86925000000002,7624.0
32.2385,185.85908333333333,5691.0
32.2385,197.8489166666667,3559.0
32.2385,209.83875,2106.0
32.2385,221.82858333333337,1338.0
32.2385,233.81841666666668,913.0
32.2385,245.80825000000002,609.0
32.2385,257.79808333333335,468.0
32.2385,269.78791666666666,306.0
32.2385,281.77774999999997,268.0
32.2385,293.7675833333333,184.0
32.2385,305.75741666666664,140.0
32.2385,317.74725,142.0
32.2385,329.7370833333333,91.0
32.2385,341.7269166666666,92.0
32.2385,353.71675,89.0
32.2385,365.70658333333336,57.0
32.2385,377.69641666666666,52.0
32.2385,389.68625,35.0
32.2385,401.6760833333333,37.0
32.2385,413.66591666666665,20.0
32.2385,425.65575,19.0
32.2385,437.6455833333333,25.0
32.2385,449.63541666666663,21.0
32.2385,461.62525,17.0
32.2385,473.61508333333336,14.0
32.2385,485.60491666666667,9.0
32.2385,497.59475,11.0
32.2385,509.5845833333333,6.0
32.2385,521.5744166666666,8.0
32.2385,533.56425,6.0
32.2385,545.5540833333333,7.0
32.2385,557.5439166666666,6.0
32.2385,569.5337499999999,2.0
32.2385,581.5235833333334,6.0
32.2385,593.5134166666667,2.0
32.2385,605.50325,4.0
32.2385,617.4930833333333,2.0
32.2385,641.47275,4.0
32.2385,653.4625833333333,5.0
32.2385,665.4524166666666,1.0
32.2385,689.4320833333334,3.0
32.2385,701.4219166666667,3.0
32.2385,713.41175,1.0
32.2385,737.3914166666666,1.0
32.2385,761.3710833333333,1.0
32.2385,785.35075,1.0
32.2385,797.3405833333334,1.0
32.2385,881.2694166666666,1.0
32.2385,917.2389166666667,1.0
32.2385,1169.0254166666668,1.0
33.7375,89.94041666666666,4.0
33.7375,101.93025,14.0
33.7375,113.92008333333334,44.0
33.7375,125.90991666666667,452.0
33.7375,137.89975,1649.0
33.7375,149.88958333333335,3159.0
33.7375,161.87941666666666,3755.0
33.7375,173.86925000000002,3142.0
33.7375,185.85908333333333,2700.0
33.7375,197.8489166666667,1743.0
33.7375,209.83875,1201.0
33.7375,221.82858333333337,731.0
33.7375,233.81841666666668,557.0
33.7375,245.80825000000002,437.0
33.7375,257.79808333333335,268.0
33.7375,269.78791666666666,260.0
33.7375,281.77774999999997,174.0
33.7375,293.7675833333333,145.0
33.7375,305.75741666666664,123.0
33.7375,317.74725,102.0
33.7375,329.7370833333333,95.0
33.7375,341.7269166666666,88.0
33.7375,353.71675,62.0
33.7375,365.70658333333336,61.0
33.7375,377.69641666666666,43.0
33.7375,389.68625,34.0
33.7375,401.6760833333333,41.0
33.7375,413.66591666666665,23.0
33.7375,425.65575,24.0
33.7375,437.6455833333333,22.0
33.7375,449.63541666666663,17.0
33.7375,461.62525,14.0
33.7375,473.61508333333336,18.0
33.7375,485.60491666666667,17.0
33.7375,497.59475,6.0
33.7375,509.5845833333333,5.0
33.7375,521.5744166666666,3.0
33.7375,533.56425,9.0
33.7375,545.5540833333333,2.0
33.7375,557.5439166666666,6.0
33.7375,569.5337499999999,4.0
33.7375,581.5235833333334,4.0
33.7375,605.50325,2.0
33.7375,617.4930833333333,1.0
33.7375,641.47275,1.0
33.7375,653.4625833333333,2.0
33.7375,665.4524166666666,1.0
33.7375,677.44225,1.0
33.7375,689.4320833333334,2.0
33.7375,701.4219166666667,1.0
33.7375,725.4015833333333,3.0
33.7375,737.3914166666666,1.0
33.7375,773.3609166666666,1.0
33.7375,809.3304166666667,1.0
33.7375,881.2694166666666,1.0
33.7375,905.2490833333334,1.0
33.7375,989.1779166666666,1.0
35.2365,77.95058333333333,1.0
35.2365,89.94041666666666,1.0
35.2365,101.93025,8.0
35.2365,113.92008333333334,15.0
35.2365,125.90991666666667,148.0
35.2365,137.89975,796.0
35.2365,149.88958333333335,2092.0
35.2365,161.87941666666666,2774.0
35.2365,173.86925000000002,2785.0
35.2365,185.85908333333333,2428.0
35.2365,197.8489166666667,1699.0
35.2365,209.83875,1190.0
35.2365,221.82858333333337,763.0
35.2365,233.81841666666668,523.0
35.2365,245.80825000000002,373.0
35.2365,257.79808333333335,271.0
35.2365,269.78791666666666,264.0
35.2365,281.77774999999997,176.0
35.2365,293.7675833333333,136.0
35.2365,305.75741666666664,105.0
35.2365,317.74725,119.0
35.2365,329.7370833333333,82.0
35.2365,341.7269166666666,67.0
35.2365,353.71675,72.0
35.2365,365.70658333333336,49.0
35.2365,377.69641666666666,43.0
35.2365,389.68625,36.0
35.2365,401.6760833333333,31.0
35.2365,413.66591666666665,25.0
35.2365,425.65575,24.0
35.2365,437.6455833333333,32.0
35.2365,449.63541666666663,22.0
35.2365,461.62525,27.0
35.2365,473.61508333333336,5.0
35.2365,485.60491666666667,14.0
35.2365,497.59475,9.0
35.2365,509.5845833333333,3.0
35.2365,521.5744166666666,3.0
35.2365,533.56425,7.0
35.2365,545.5540833333333,3.0
35.2365,557.5439166666666,5.0
35.2365,569.5337499999999,5.0
35.2365,581.5235833333334,2.0
35.2365,593.5134166666667,3.0
35.2365,617.4930833333333,2.0
35.2365,629.4829166666666,3.0
35.2365,653.4625833333333,1.0
35.2365,665.4524166666666,1.0
35.2365,677.44225,2.0
35.2365,689.4320833333334,2.0
35.2365,725.4015833333333,3.0
35.2365,749.38125,2.0
35.2365,761.3710833333333,2.0
35.2365,773.3609166666666,3.0
35.2365,821.32025,1.0
35.2365,833.3100833333333,1.0
35.2365,1133.0559166666667,2.0
36.7355,101.93025,2.0
36.7355,113.92008333333334,5.0
36.7355,125.90991666666667,39.0
36.7355,137.89975,237.0
36.7355,149.88958333333335,729.0
36.7355,161.87941666666666,1134.0
36.7355,173.86925000000002,1430.0
36.7355,185.85908333333333,1365.0
36.7355,197.8489166666667,930.0
36.7355,209.83875,728.0
36.7355,221.82858333333337,522.0
36.7355,233.81841666666668,396.0
36.7355,245.80825000000002,300.0
36.7355,257.79808333333335,204.0
36.7355,269.78791666666666,170.0
36.7355,281.77774999999997,145.0
36.7355,293.7675833333333,121.0
36.7355,305.75741666666664,103.0
36.7355,317.74725,92.0
36.7355,329.7370833333333,83.0
36.7355,341.7269166666666,62.0
36.7355,353.71675,57.0
36.7355,365.70658333333336,50.0
36.7355,377.69641666666666,46.0
36.7355,389.68625,30.0
36.7355,401.6760833333333,33.0
36.7355,413.66591666666665,27.0
36.7355,425.65575,23.0
36.7355,437.6455833333333,22.0
36.7355,449.63541666666663,26.0
36.7355,461.62525,20.0
36.7355,473.61508333333336,20.0
36.7355,485.60491666666667,13.0
36.7355,497.59475,12.0
36.7355,509.5845833333333,6.0
36.7355,521.5744166666666,8.0
36.7355,533.56425,10.0
36.7355,545.5540833333333,1.0
36.7355,557.5439166666666,6.0
36.7355,569.5337499999999,6.0
36.7355,581.5235833333334,4.0
36.7355,593.5134166666667,5.0
36.7355,605.50325,1.0
36.7355,629.4829166666666,7.0
36.7355,641.47275,4.0
36.7355,665.4524166666666,3.0
36.7355,689.4320833333334,2.0
36.7355,701.4219166666667,1.0
36.7355,713.41175,1.0
36.7355,725.4015833333333,1.0
36.7355,737.3914166666666,1.0
36.7355,773.3609166666666,1.0
36.7355,785.35075,1.0
36.7355,845.2999166666666,1.0
36.7355,917.2389166666667,2.0
36.7355,953.2084166666666,1.0
36.7355,1121.0660833333332,2.0
38.2345,77.95058333333333,1.0
38.2345,101.93025,3.0
38.2345,113.92008333333334,10.0
38.2345,125.90991666666667,16.0
38.2345,137.89975,75.0
38.2345,149.88958333333335,262.0
38.2345,161.87941666666666,520.0
38.2345,173.86925000000002,671.0
38.2345,185.85908333333333,721.0
38.2345,197.8489166666667,592.0
38.2345,209.83875,491.0
38.2345,221.82858333333337,398.0
38.2345,233.81841666666668,323.0
38.2345,245.80825000000002,228.0
38.2345,257.79808333333335,178.0
38.2345,269.78791666666666,178.0
38.2345,281.77774999999997,139.0
38.2345,293.7675833333333,107.0
38.2345,305.75741666666664,95.0
38.2345,317.74725,89.0
38.2345,329.7370833333333,85.0
38.2345,341.7269166666666,70.0
38.2345,353.71675,64.0
38.2345,365.70658333333336,53.0
38.2345,377.69641666666666,55.0
38.2345,389.68625,40.0
38.2345,401.6760833333333,39.0
38.2345,413.66591666666665,34.0
38.2345,425.65575,27.0
38.2345,437.6455833333333,25.0
38.2345,449.63541666666663,24.0
38.2345,461.62525,26.0
38.2345,473.61508333333336,15.0
38.2345,485.60491666666667,17.0
38.2345,497.59475,9.0
38.2345,509.5845833333333,10.0
38.2345,521.5744166666666,8.0
38.2345,533.56425,8.0
